Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2025-03-12,"Lightning Rod Arete",5.10c/d,,https://www.mountainproject.com/route/112216544/lightning-rod-arete,1,"Kentucky > Red River Gorge > (PMRP) Pendergrass-Murray Recreational Preserve > Flat Hollow > Velo Crag",3.6,-1,TR,,Sport,,70,3400
2025-03-12,Ultegra,5.10a,,https://www.mountainproject.com/route/110334638/ultegra,1,"Kentucky > Red River Gorge > (PMRP) Pendergrass-Murray Recreational Preserve > Flat Hollow > Velo Crag",2.6,-1,Lead,Onsight,Sport,,75,2600
2025-03-12,"Road Rash",5.10c,"One rest at 4th clip",https://www.mountainproject.com/route/119969047/road-rash,1,"Kentucky > Red River Gorge > (PMRP) Pendergrass-Murray Recreational Preserve > Flat Hollow > Velo Crag",3.1,-1,Lead,Fell/Hung,Sport,,75,3200
2025-03-12,Dura-Ace,5.8,,https://www.mountainproject.com/route/109609523/dura-ace,1,"Kentucky > Red River Gorge > (PMRP) Pendergrass-Murray Recreational Preserve > Flat Hollow > Velo Crag",2.8,-1,Lead,Onsight,Sport,,75,2100
2025-03-11,"The Bee's Business",5.7+,"Ben’s first lead",https://www.mountainproject.com/route/107116591/the-bees-business,1,"Kentucky > Red River Gorge > Muir Valley > Bruise Brothers Wall",2.5,-1,Lead,Onsight,Sport,,60,1900
2025-03-11,A-Beano,5.7+,,https://www.mountainproject.com/route/106085035/a-beano,1,"Kentucky > Red River Gorge > Muir Valley > Bruise Brothers Wall",1.8,-1,Lead,Onsight,Sport,,30,1900
2025-03-11,"The Offering",5.7,,https://www.mountainproject.com/route/106085047/the-offering,1,"Kentucky > Red River Gorge > Muir Valley > Bruise Brothers Wall",2.7,-1,Lead,Onsight,Sport,,45,1800
2025-03-11,"Rat Stew",5.10a,"Clean on top rope…",https://www.mountainproject.com/route/106061906/rat-stew,1,"Kentucky > Red River Gorge > Muir Valley > Bruise Brothers Wall",3.2,-1,TR,,Sport,,75,2600
2025-03-11,"Rat Stew",5.10a,,https://www.mountainproject.com/route/106061906/rat-stew,1,"Kentucky > Red River Gorge > Muir Valley > Bruise Brothers Wall",3.2,-1,Lead,Fell/Hung,Sport,,75,2600
2025-03-11,"Send Me on My Way",5.9-,,https://www.mountainproject.com/route/106085043/send-me-on-my-way,1,"Kentucky > Red River Gorge > Muir Valley > Bruise Brothers Wall",3.2,-1,Lead,Onsight,Sport,,75,2300
2025-03-11,"Stay Off the Radio Jeff!",5.9+,"Go left at the roof",https://www.mountainproject.com/route/107596000/stay-off-the-radio-jeff,1,"Kentucky > Red River Gorge > Muir Valley > Bruise Brothers Wall",2.5,-1,Lead,Fell/Hung,Sport,,50,2500
2025-03-11,"The Bee's Business",5.7+,,https://www.mountainproject.com/route/107116591/the-bees-business,1,"Kentucky > Red River Gorge > Muir Valley > Bruise Brothers Wall",2.5,-1,Lead,Onsight,Sport,,60,1900
2025-03-10,Dyn-O-Mite,5.9-,,https://www.mountainproject.com/route/106773955/dyn-o-mite,1,"Kentucky > Red River Gorge > Muir Valley > Great Arch, The",2.9,-1,Lead,Onsight,Sport,,85,2300
2025-03-10,"Black Powder",5.10a,"Get it clean next time! Not heady ",https://www.mountainproject.com/route/107143575/black-powder,1,"Kentucky > Red River Gorge > Muir Valley > Great Arch, The",2.7,-1,Lead,Fell/Hung,Sport,,85,2600
2025-03-10,Sam,5.10b,,https://www.mountainproject.com/route/107124331/sam,1,"Kentucky > Red River Gorge > Muir Valley > Animal Crackers Wall",2.6,-1,Lead,Fell/Hung,Sport,,45,2900
2025-03-10,"Rikki Tikki Tavi",5.8,,https://www.mountainproject.com/route/107124313/rikki-tikki-tavi,1,"Kentucky > Red River Gorge > Muir Valley > Animal Crackers Wall",2.1,-1,Lead,Onsight,Sport,,50,2100
2025-02-01,"24 Frames",5.9,"Heady last bolt to finish",https://www.mountainproject.com/route/105892528/24-frames,1,"Tennessee > Foster Falls > 08. Jimmywood",2.3,-1,Lead,Fell/Hung,Sport,,60,2400
2025-02-01,"He Said, She Said",5.8+,,https://www.mountainproject.com/route/111855953/he-said-she-said,2,"Tennessee > Foster Falls > 16. Wall of Useless Conflict",2.6,-1,Lead,Onsight,Sport,,95,2200
2025-02-01,"Pocket Pool",5.9,"Not clean- 3rd bolt clip is scary. ",https://www.mountainproject.com/route/106248042/pocket-pool,1,"Tennessee > Foster Falls > 14. The Red Light District",2.6,-1,Lead,Fell/Hung,Sport,,70,2400
2025-02-01,"Jacob's Ladder",5.8,"Felt really scary for some reason ",https://www.mountainproject.com/route/105892550/jacobs-ladder,1,"Tennessee > Foster Falls > 14. The Red Light District",2.8,-1,Lead,Fell/Hung,Sport,,80,2100
2025-01-26,"Lost Digits",V3,,https://www.mountainproject.com/route/106080994/lost-digits,1,"Georgia > Greater Atlanta Area > Boat Rock > Paint Can/Lost Digits Area > Lost Digits Area",3.2,-1,Send,,Boulder,,,20300
2025-01-26,"Crimpy McCrimperson",V2,,https://www.mountainproject.com/route/111292932/crimpy-mccrimperson,1,"Georgia > Greater Atlanta Area > Boat Rock > Easy Crack Area > Easy Crack Area",2.8,-1,Send,,Boulder,,20,20200
2025-01-26,"Easy Crack",V0,,https://www.mountainproject.com/route/106081308/easy-crack,1,"Georgia > Greater Atlanta Area > Boat Rock > Easy Crack Area > Easy Crack Area",2.9,-1,Send,,Boulder,,10,20008
2024-11-25,"Thin's Bottom Bitch",5.8,,https://www.mountainproject.com/route/107575056/thins-bottom-bitch,1,"Alabama > Cherokee Rock Village (Sand Rock) > The Islands",1.9,-1,Lead,Fell/Hung,Sport,,20,2100
2024-11-25,Julory,5.8+,,https://www.mountainproject.com/route/106851052/julory,1,"Alabama > Cherokee Rock Village (Sand Rock) > The Islands",2.2,-1,Lead,Redpoint,Sport,,30,2200
2024-11-25,Oyster,5.10a,,https://www.mountainproject.com/route/105926850/oyster,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",3.1,-1,Lead,Fell/Hung,Sport,,80,2600
2024-11-25,"My Dog Has Fleas",5.9-,,https://www.mountainproject.com/route/105915399/my-dog-has-fleas,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.6,-1,Lead,Fell/Hung,Sport,,60,2300
2024-11-25,"Bird in Hand",5.8,,https://www.mountainproject.com/route/112907812/bird-in-hand,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.7,-1,Lead,Redpoint,Sport,,70,2100
2024-11-25,"That Eight (aka Kennel Club)",5.8,,https://www.mountainproject.com/route/105915410/that-eight-aka-kennel-club,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.9,-1,Lead,Redpoint,Sport,,60,2100
2024-09-08,"Remote Learning",5.9+,,https://www.mountainproject.com/route/124704103/remote-learning,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Quarantine Cliff",2.8,-1,Lead,Onsight,Sport,,80,2500
2024-09-08,"Remote Learning",5.9+,,https://www.mountainproject.com/route/124704103/remote-learning,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Quarantine Cliff",2.8,-1,,,Sport,,80,2500
2024-09-08,"Bunny Lover",5.8,,https://www.mountainproject.com/route/124725189/bunny-lover,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Quarantine Cliff",2.8,-1,Lead,Onsight,Sport,,75,2100
2024-09-08,Mask,5.7,,https://www.mountainproject.com/route/124704086/mask,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Quarantine Cliff",2.3,-1,Lead,Onsight,Sport,,75,1800
2024-09-08,"Polymerase Chain Reaction - PCR",5.9+,,https://www.mountainproject.com/route/124800820/polymerase-chain-reaction-pcr,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Quarantine Cliff",2.6,-1,Lead,Onsight,Sport,,55,2500
2024-09-08,"Lysol IV",5.8,,https://www.mountainproject.com/route/124704359/lysol-iv,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Quarantine Cliff",2.4,-1,Lead,Onsight,Sport,,80,2100
2024-09-08,Hoax,5.9,,https://www.mountainproject.com/route/124704406/hoax,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Quarantine Cliff",2.6,-1,Lead,Onsight,Sport,,75,2400
2024-09-08,Quarantini,5.8,,https://www.mountainproject.com/route/124704441/quarantini,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Quarantine Cliff",2.4,-1,Lead,Onsight,Sport,,75,2100
2024-09-08,Curfew,5.8,,https://www.mountainproject.com/route/124704451/curfew,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Quarantine Cliff",2.3,-1,Lead,Onsight,Sport,,60,2100
2024-08-30,Ripple,5.8,,https://www.mountainproject.com/route/106509465/ripple,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.3,-1,Lead,Onsight,Sport,,75,2100
2024-08-30,"Box of Rain",5.8,,https://www.mountainproject.com/route/106511980/box-of-rain,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.1,-1,Lead,Onsight,Sport,,75,2100
2024-04-20,"My Dog Has Fleas",5.9-,,https://www.mountainproject.com/route/105915399/my-dog-has-fleas,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.6,-1,TR,,Sport,,60,2300
2024-04-20,"Bird in Hand",5.8,,https://www.mountainproject.com/route/112907812/bird-in-hand,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.7,-1,Lead,Fell/Hung,Sport,,70,2100
2024-04-20,"That Eight (aka Kennel Club)",5.8,,https://www.mountainproject.com/route/105915410/that-eight-aka-kennel-club,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.9,-1,Lead,Redpoint,Sport,,60,2100
2024-04-20,Jugs,5.9-,,https://www.mountainproject.com/route/108419245/jugs,1,"Alabama > Cherokee Rock Village (Sand Rock) > New Wall (AKA Kurt Russell Block)",1.9,-1,Lead,Fell/Hung,Sport,,30,2300
2024-04-20,Groundhog,5.11b/c,,https://www.mountainproject.com/route/108009965/groundhog,1,"Alabama > Cherokee Rock Village (Sand Rock) > New Wall (AKA Kurt Russell Block)",2.5,-1,TR,,Sport,,35,5100
2024-04-20,Backdraft,5.9,,https://www.mountainproject.com/route/108419758/backdraft,1,"Alabama > Cherokee Rock Village (Sand Rock) > New Wall (AKA Kurt Russell Block)",2.3,-1,Lead,Onsight,Sport,,35,2400
2024-04-20,"Apple JAMS",5.10-,"Come back!",https://www.mountainproject.com/route/108060175/apple-jams,1,"Alabama > Cherokee Rock Village (Sand Rock) > New Wall (AKA Kurt Russell Block)",2.6,-1,Lead,Fell/Hung,Sport,,30,2700
2024-04-20,"Captain Ron",5.8,,https://www.mountainproject.com/route/108009978/captain-ron,1,"Alabama > Cherokee Rock Village (Sand Rock) > New Wall (AKA Kurt Russell Block)",2.6,-1,Lead,Onsight,Sport,,35,2100
2024-02-18,"Candle Sticks",V2,,https://www.mountainproject.com/route/110882711/candle-sticks,1,"Georgia > North West Georgia Region > Rocktown > Chex Area",2.8,-1,Attempt,,Boulder,,10,20200
2024-02-18,"Paint Can",V2,"Did the stand start",https://www.mountainproject.com/route/111387158/paint-can,1,"Georgia > North West Georgia Region > Rocktown > Campus Punks",3.0,-1,Send,,Boulder,,,20200
2024-02-18,Jug,V0,"Didn’t top out because acared",https://www.mountainproject.com/route/113895206/jug,1,"Georgia > North West Georgia Region > Rocktown > Campus Punks",2.7,-1,Attempt,,Boulder,,15,20008
2024-02-18,"El Classico",V0,,https://www.mountainproject.com/route/109614076/el-classico,1,"Georgia > North West Georgia Region > Rocktown > Campus Punks",3.6,-1,Flash,,Boulder,,,20008
2024-02-17,"Super Mario",V3,"Hard!! Ben was close",https://www.mountainproject.com/route/107946892/super-mario,1,"Georgia > North West Georgia Region > Rocktown > Hueco Simulator",3.3,-1,Attempt,,Boulder,,15,20300
2024-02-17,"Donkey Kick",V0,,https://www.mountainproject.com/route/121593319/donkey-kick,1,"Georgia > North West Georgia Region > Rocktown > Hueco Simulator",2.8,-1,Flash,,Boulder,,15,20008
2024-02-17,"Little Bit of Hueco",V0,,https://www.mountainproject.com/route/108595518/little-bit-of-hueco,1,"Georgia > North West Georgia Region > Rocktown > Hueco Simulator",2.9,-1,Flash,,Boulder,,20,20008
2023-11-19,"Miss Prissy",5.9,,https://www.mountainproject.com/route/106098664/miss-prissy,1,"Tennessee > Foster Falls > 08. Jimmywood",2.3,-1,Lead,Fell/Hung,Sport,,60,2400
2023-11-19,Skipper,5.9,,https://www.mountainproject.com/route/106816051/skipper,1,"Tennessee > Foster Falls > Falls Area",1.9,-1,TR,,Sport,,40,2400
2023-11-05,Tagalongs,5.7+,"Didn’t finish. Tough end ",https://www.mountainproject.com/route/116831493/tagalongs,1,"Alabama > Cherokee Rock Village (Sand Rock) > Boy Scout Wall",2.3,-1,Lead,Fell/Hung,"Trad, TR",,35,1900
2023-11-05,"My Dog Has Fleas",5.9-,,https://www.mountainproject.com/route/105915399/my-dog-has-fleas,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.6,-1,Lead,Fell/Hung,Sport,,60,2300
2023-11-05,"Bird in Hand",5.8,,https://www.mountainproject.com/route/112907812/bird-in-hand,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.7,-1,Lead,Fell/Hung,Sport,,70,2100
2023-11-05,"That Eight (aka Kennel Club)",5.8,,https://www.mountainproject.com/route/105915410/that-eight-aka-kennel-club,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.9,-1,Lead,Fell/Hung,Sport,,60,2100
2023-11-04,Pebbles,5.10a,,https://www.mountainproject.com/route/108009807/pebbles,1,"Alabama > Cherokee Rock Village (Sand Rock) > New Wall (AKA Kurt Russell Block)",2.3,-1,TR,,Sport,,30,2600
2023-11-04,"Fat Boy",5.8,,https://www.mountainproject.com/route/108009884/fat-boy,1,"Alabama > Cherokee Rock Village (Sand Rock) > New Wall (AKA Kurt Russell Block)",2.2,-1,Lead,,Sport,,30,2100
2023-11-04,"The Thing",5.8-,,https://www.mountainproject.com/route/108009912/the-thing,1,"Alabama > Cherokee Rock Village (Sand Rock) > New Wall (AKA Kurt Russell Block)",2.1,-1,Lead,,Sport,,35,2000
2023-11-04,"Just Sevens and Eights aka Binted",5.7+,,https://www.mountainproject.com/route/111656608/just-sevens-and-eights-aka-binted,1,"Alabama > Cherokee Rock Village (Sand Rock) > New Wall (AKA Kurt Russell Block)",2.1,-1,Lead,,Sport,,30,1900
2023-11-04,"Don't Need No Names aka Bogos",5.7,,https://www.mountainproject.com/route/111656549/dont-need-no-names-aka-bogos,1,"Alabama > Cherokee Rock Village (Sand Rock) > New Wall (AKA Kurt Russell Block)",2.0,-1,Lead,Onsight,Sport,,35,1800
2023-05-13,"Rain Dance Crack","5.10b R",,https://www.mountainproject.com/route/105750256/rain-dance-crack,1,"Colorado > Denver South > Castlewood Canyon SP > The Grocery Store Walls",2.3,-1,TR,,"Trad, TR",,40,2900
2023-05-06,"Doc's Holiday",5.10a,,https://www.mountainproject.com/route/113259130/docs-holiday,1,"Colorado > South Platte > Staunton State Park > Dines Cliff > 2. Blazing Saddles",2.7,-1,TR,,Sport,,90,2600
2023-05-06,Campfire,5.9,,https://www.mountainproject.com/route/113259193/campfire,1,"Colorado > South Platte > Staunton State Park > Dines Cliff > 2. Blazing Saddles",2.4,-1,Lead,Fell/Hung,Sport,,85,2400
2023-05-06,"Black Bart",5.9+,,https://www.mountainproject.com/route/111904675/black-bart,1,"Colorado > South Platte > Staunton State Park > Dines Cliff > 2. Blazing Saddles",2.6,-1,Lead,Onsight,"Sport, TR",,80,2500
2023-05-06,"The Waco Kid",5.11a,,https://www.mountainproject.com/route/118882893/the-waco-kid,1,"Colorado > South Platte > Staunton State Park > Dines Cliff > 2. Blazing Saddles",3.5,-1,TR,,Sport,,75,4600
2023-05-06,"Dig the Groove",5.8+,,https://www.mountainproject.com/route/118255580/dig-the-groove,1,"Colorado > South Platte > Staunton State Park > Dines Cliff > 3. Dines Amphitheater",2.5,-1,Lead,Onsight,Sport,,95,2200
2023-05-06,Dineline,5.10c/d,,https://www.mountainproject.com/route/118255605/dineline,1,"Colorado > South Platte > Staunton State Park > Dines Cliff > 3. Dines Amphitheater",2.8,-1,Lead,Fell/Hung,Sport,,90,3400
2023-04-29,Harvey,5.9,,https://www.mountainproject.com/route/109330568/harvey,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > Meadow Dome > Permission Wall",2.6,-1,Lead,Onsight,Sport,,60,2400
2023-04-29,"Static Discharge",5.10a/b,,https://www.mountainproject.com/route/117243863/static-discharge,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > Meadow Dome > The Labyrinth",2.6,-1,Lead,Fell/Hung,Sport,,80,2800
2023-04-29,"The Babe With Power",5.11a,"Come back to lead!!",https://www.mountainproject.com/route/108154176/the-babe-with-power,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > Meadow Dome > The Labyrinth",2.8,-1,TR,,Sport,,115,4600
2023-04-29,"Bomb Cyclone",5.10b,,https://www.mountainproject.com/route/116628977/bomb-cyclone,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > Meadow Dome > The Labyrinth",2.4,-1,TR,,Sport,,110,2900
2023-04-29,"Uncontrived Mayhem",5.10d,Hard!,https://www.mountainproject.com/route/116731914/uncontrived-mayhem,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > Meadow Dome > The Labyrinth",3.0,-1,TR,,Sport,,110,3500
2023-04-01,Suburbia,5.10b/c,,https://www.mountainproject.com/route/105749122/suburbia,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",3.4,-1,TR,,Sport,,,3100
2023-04-01,"Tinsel Town aka BR 2?",5.9,,https://www.mountainproject.com/route/106370830/tinsel-town-aka-br-2,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",2.8,-1,Lead,,Sport,,80,2400
2023-02-26,"Ernest Stemmingway",5.11a,,https://www.mountainproject.com/route/114028771/ernest-stemmingway,1,"Colorado > Golden > Clear Creek Canyon > The Graveyard",3.0,-1,Lead,Fell/Hung,Sport,,80,4600
2023-02-11,Joyride,5.9,,https://www.mountainproject.com/route/112190381/joyride,1,"Colorado > Golden > Clear Creek Canyon > The Fiscal Cliff",2.5,-1,Lead,Fell/Hung,Sport,,45,2400
2023-02-11,"Six Feet Under",5.10a,,https://www.mountainproject.com/route/114012587/six-feet-under,1,"Colorado > Golden > Clear Creek Canyon > The Graveyard",2.3,-1,Lead,Fell/Hung,Sport,,80,2600
2023-02-05,"Lick and a Promise",5.10c,,https://www.mountainproject.com/route/107454465/lick-and-a-promise,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.9,-1,Lead,Fell/Hung,Sport,,60,3200
2023-02-05,"Season Down Under",5.10b,,https://www.mountainproject.com/route/107025270/season-down-under,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.8,-1,Lead,Onsight,Sport,,50,2900
2023-02-05,Ussen,5.10-,,https://www.mountainproject.com/route/108175274/ussen,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.0,-1,Lead,Onsight,Sport,,40,2700
2023-02-05,"Unsaid, The (aka The Brothel)",5.8,,https://www.mountainproject.com/route/106994606/unsaid-the-aka-the-brothel,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.1,-1,Lead,Onsight,Sport,,,2100
2023-02-05,"Piñon Slalom",5.9,,https://www.mountainproject.com/route/106994597/pinon-slalom,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.1,-1,Lead,Onsight,Sport,,,2400
2023-02-05,"Shady Character",5.10a,,https://www.mountainproject.com/route/106994617/shady-character,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.7,-1,Lead,Fell/Hung,Sport,,,2600
2023-02-04,"20th Century Man",5.10a/b,,https://www.mountainproject.com/route/105758676/20th-century-man,1,"Colorado > Canon City > Shelf Road > Spiney Ridge",2.7,-1,TR,,Sport,,75,2800
2023-02-04,"Southern Belle",5.8,,https://www.mountainproject.com/route/109984845/southern-belle,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > B. Cactus Cliff Left (Muscle Beach & right)",2.5,-1,Lead,Onsight,Sport,,75,2100
2023-02-04,"Kalahari Sidewinder",5.8,,https://www.mountainproject.com/route/105758988/kalahari-sidewinder,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > B. Cactus Cliff Left (Muscle Beach & right)",1.7,-1,Lead,Onsight,Sport,,40,2100
2022-12-11,"In the Beginning",V1,"Got the hard move just need to put it together",https://www.mountainproject.com/route/105999202/in-the-beginning,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > The Cube Area",2.9,-1,Attempt,,Boulder,,13,20100
2022-12-11,"Warm-up Traverse Area | 0102",V1+,,https://www.mountainproject.com/route/106960102/warm-up-traverse-area-0102,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Warm-up Traverse Area",2.4,-1,Send,,Boulder,,10,20110
2021-04-25,"Little Kitten",5.10b/c,,https://www.mountainproject.com/route/105760011/little-kitten,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.3,-1,Lead,Redpoint,Sport,,80,3100
2021-04-18,"The Standard Route",5.7,Fun!!,https://www.mountainproject.com/route/105764022/the-standard-route,1,"Colorado > Grand Junction Area > Unaweep Canyon > Main Canyon: Unaweep Granite > The Access Fund Trailhead > Sunday Wall",2.2,-1,Lead,Onsight,Trad,,160,1800
2021-04-04,"Punishment For Shoplifting",5.10d,,https://www.mountainproject.com/route/105750199/punishment-for-shoplifting,1,"Colorado > Golden > Clear Creek Canyon > The Monkey House",2.1,-1,Lead,Fell/Hung,Sport,,70,3500
2021-04-04,Gneiss!,5.11b/c,"So fun! Will come back and lead. ",https://www.mountainproject.com/route/105749626/gneiss,1,"Colorado > Golden > Clear Creek Canyon > The Monkey House",3.0,-1,TR,,Sport,,70,5100
2021-04-04,"Fuzzy Monkey",5.10a,"Slipped at the top!",https://www.mountainproject.com/route/112819734/fuzzy-monkey,1,"Colorado > Golden > Clear Creek Canyon > The Monkey House",1.6,-1,Lead,Fell/Hung,Sport,,65,2600
2021-03-07,Curvaceous,5.11b,,https://www.mountainproject.com/route/105750487/curvaceous,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",3.6,-1,TR,,Sport,,100,4900
2021-03-07,"Reefer Madness",5.11a,,https://www.mountainproject.com/route/105748397/reefer-madness,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",3.1,-1,TR,,Sport,,60,4600
2021-03-07,"Little Kitten",5.10b/c,,https://www.mountainproject.com/route/105760011/little-kitten,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.3,-1,TR,,Sport,,80,3100
2021-03-07,Centerfold,5.10a,,https://www.mountainproject.com/route/105756814/centerfold,2,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.4,-1,Lead,Fell/Hung,Sport,,,2600
2021-02-01,Herb-A-Med-Veg-A-Matic,5.11b,,https://www.mountainproject.com/route/105759783/herb-a-med-veg-a-matic,1,"Colorado > Golden > Clear Creek Canyon > The Highlands aka Highlander",2.8,-1,Lead,Fell/Hung,Sport,,95,4900
2020-12-06,"Pet Your Friends",5.7,,https://www.mountainproject.com/route/116762940/pet-your-friends,1,"Colorado > Canon City > Shelf Road > The Bank > Quarry Wall at the Bank",2.4,-1,Lead,Onsight,Sport,,,1800
2020-12-06,"Kid Charlemagne",5.10a,,https://www.mountainproject.com/route/116762780/kid-charlemagne,1,"Colorado > Canon City > Shelf Road > The Bank > Quarry Wall at the Bank",2.3,2,Lead,Onsight,Sport,,40,2600
2020-12-06,"Impending Doom",5.10c,,https://www.mountainproject.com/route/118282607/impending-doom,1,"Colorado > Canon City > Shelf Road > The Bank > Quarry Wall at the Bank",2.1,-1,Lead,Fell/Hung,Sport,,45,3200
2020-12-06,"Master Sergeant Mac",5.10d,,https://www.mountainproject.com/route/116763389/master-sergeant-mac,1,"Colorado > Canon City > Shelf Road > The Bank > Quarry Wall at the Bank",2.8,3,Lead,Fell/Hung,Sport,5.10c,50,3500
2020-12-06,"Let There Be Rock",5.8,,https://www.mountainproject.com/route/119796739/let-there-be-rock,1,"Colorado > Canon City > Shelf Road > The Bank > Quarry Wall at the Bank",2.5,-1,Lead,Onsight,Sport,,80,2100
2020-12-06,"Over The Hill",5.9,,https://www.mountainproject.com/route/116763466/over-the-hill,1,"Colorado > Canon City > Shelf Road > The Bank > Quarry Wall at the Bank",3.0,3,Lead,Onsight,Sport,,60,2400
2020-12-06,"I’ll See the Light Tonight",5.10a,,https://www.mountainproject.com/route/116763426/ill-see-the-light-tonight,1,"Colorado > Canon City > Shelf Road > The Bank > Quarry Wall at the Bank",2.1,2,Lead,Onsight,Sport,5.9,50,2600
2020-12-05,"Hot Dog",5.11b,,https://www.mountainproject.com/route/105749167/hot-dog,1,"Colorado > Golden > Clear Creek Canyon > The Dog House",3.1,-1,TR,,Sport,,,4900
2020-12-05,"Dog Breath",5.10,,https://www.mountainproject.com/route/106118649/dog-breath,1,"Colorado > Golden > Clear Creek Canyon > The Dog House",2.4,-1,Lead,Fell/Hung,Sport,,75,3000
2020-12-05,"Black Dog",5.9+,"Unsent. ",https://www.mountainproject.com/route/106119076/black-dog,1,"Colorado > Golden > Clear Creek Canyon > The Dog House",2.1,-1,Lead,Fell/Hung,Sport,,75,2500
2020-12-05,"Li'l Dog",5.11a/b,"Cheated a bit. Probably need to TR this one. ",https://www.mountainproject.com/route/105761883/lil-dog,1,"Colorado > Golden > Clear Creek Canyon > The Dog House",2.5,-1,Lead,Fell/Hung,Sport,,90,4800
2020-12-04,"Sabrina's Choice",5.8,,https://www.mountainproject.com/route/105883877/sabrinas-choice,1,"Colorado > Boulder > Boulder Canyon > Mine Hole Crag",1.4,-1,Lead,Onsight,"Trad, TR",,40,2100
2020-12-04,"Not So Ruff Roof",5.11a,,https://www.mountainproject.com/route/113920970/not-so-ruff-roof,1,"Colorado > Boulder > Boulder Canyon > Mine Hole Crag",1.6,-1,TR,,Sport,,90,4600
2020-12-04,"Couch Potato",5.10-,,https://www.mountainproject.com/route/106216208/couch-potato,1,"Colorado > Boulder > Boulder Canyon > Mine Hole Crag",1.8,-1,TR,,"Trad, Sport",,75,2700
2020-12-04,"Sofa Kingdom",5.9+,,https://www.mountainproject.com/route/105750685/sofa-kingdom,1,"Colorado > Boulder > Boulder Canyon > Mine Hole Crag",2.5,-1,Lead,Onsight,Sport,,90,2500
2020-11-29,"Behavior Issues",5.10a,"Led the first pitch ",https://www.mountainproject.com/route/107612131/behavior-issues,1,"Nevada > Southern Nevada > Red Rocks > Calico Basin > Ash Spring > Ash Canyon > The Fringe",2.2,-1,Lead,Onsight,Sport,,200,2600
2020-11-29,"Bear My Soul",5.9+,,https://www.mountainproject.com/route/107612029/bear-my-soul,2,"Nevada > Southern Nevada > Red Rocks > Calico Basin > Ash Spring > Ash Canyon > The Fringe",2.2,-1,Lead,Onsight,Sport,,175,2500
2020-11-29,"Approach Pitch Left",5.6,,https://www.mountainproject.com/route/107612167/approach-pitch-left,1,"Nevada > Southern Nevada > Red Rocks > Calico Basin > Ash Spring > Ash Canyon > The Fringe",1.8,-1,Follow,,Sport,,75,1600
